Country,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7
EGY,0.6500412200326933,-0.6475431907764553,-0.7211147096228832,1.2178293537279838,0.0633109494828421,-4.324231555112156,0.0
ERI,-0.6141135572477197,0.40627627248535325,-2.000295575379818,-3.0708173062619193,-0.1308341160757176,-5.102051315908418,0.0
ESP,0.11354662071698662,1.7972125478701164,-1.6072741905069798,-0.5907136232865207,-0.02780617687434539,-4.341887060465299,0.0
EST,0.42366085205065573,0.8605998784380299,-0.842529144255999,0.10332955578238323,-0.004316482333743821,-4.65829166603664,0.0
ETH,0.42673331454325947,-0.5667424794434635,-0.8914572381693131,2.312471642809677,0.04610959430175754,-4.077589519089708,0.0
FIN,-0.3351598832302627,10.652116938836626,-1.817859082687645,-1.5337006268185016,-0.08539213408005342,-4.7044630384160735,0.0
FJI,1.6837133314482555,1.3972648001289354,-19.264562679092034,-0.6992201235109907,-0.11433005633827431,-5.389126876027417,0.0
FRA,0.17691258184218128,1.5394666379036077,-2.4342751542099084,-0.7885250187009585,-0.028433704204844368,-4.455057614130464,0.0
FSM,-2.9176617819101525,0.34299897326636275,-6.750742543945432,-12.489616512437152,-0.6787871646301902,-3.3340422614159593,0.0
GAB,-5.4889678220539135,0.32077149453584547,1.4677886093246828,-4.893437978490256,-0.3866651138636268,-4.579494757730518,0.0
GBR,0.4229518346186012,-1.1264432951100425,-0.8138962852639597,0.4951855943198691,0.030032865077433968,-3.813887169174879,0.0
GEO,0.8761014071906104,-0.4596255157744556,-5.900726339937512,0.5226380605274361,0.047135031154965645,-3.187974875009414,0.0
GHA,0.2987649127738301,-4.375507338625727,1.2205940502909574,1.1362117380090186,0.05583402865048104,-4.714777998067444,0.0
GIN,-11.623529017631418,0.4254232830982753,1.8623459129162079,-5.34187411610082,-0.5345407915339107,-4.57949565997734,0.0
GMB,1.1812960265424,-0.4362330593302411,-0.20608405445908806,1.194868420604056,-0.13973723475050326,-4.9271893230193875,0.0
GNB,1.2798195611170682,-0.4345254811244506,-3.2367011173148663,2.479517615736926,0.13746500269689044,-4.430257402071069,0.0
GNQ,-4.903662953734655,0.38428983224443886,3.051656241049816,-8.024051992074133,-0.30085435717750464,-4.897583232233183,0.0
GRC,0.9659333433022166,-0.0717784794714761,-1.059001245748703,1.2288163400814067,0.09395639154472502,-4.71460187374163,0.0
GRD,-0.8947166393077466,-0.36869053238922883,-14.887984202817728,-3.060286711456073,-0.14188500677924099,1.982305086384728,0.0
GRL,-1.6363130357634148,0.22266400581684373,0.391312585696979,-1.743809932618201,-0.15583114986394975,-4.621800158067579,0.0
GTM,-0.0984814347077867,-0.5523502412249388,-2.6776510327907177,-1.1609312919763193,-0.05551917270266715,-0.6636032758315591,0.0
GUY,-18.47754715283141,5.076939791524377,-3.719538806762135,-24.22174697033659,-1.8202764000130212,-4.074003911176405,0.0
HKG,3.622133278166495,-0.45499838047985297,-2.898782832779201,2.563151140971409,0.37443125381197984,-5.441073303298172,0.0
HND,-0.7907660080876511,-0.5003790156696712,-4.4992780512161605,-2.782698400966954,-0.27913583235139594,0.19668088265027972,0.0
HRV,1.1338623442524565,-0.17496343927703514,-2.3404348742086967,0.6699858901926037,0.059535505389174403,-4.512539651935798,0.0
HTI,-0.20597124809046408,-0.3632670711136132,-3.7908320784800886,-1.354354231268673,-0.04288902503337688,0.18874857261865774,0.0
HUN,-0.46592358822051816,5.308075061353607,-0.34603571891268503,-0.34233492608188865,-0.06573900794915044,-4.743769007483056,0.0
IDN,-0.7036872482172885,4.985253504889512,-2.4864291243853254,-3.56522613790371,-0.11543654012082794,-5.725005398828675,0.0
IND,0.24865900814716735,3.3876707349944573,-6.634543102881906,-1.8213035599989769,-0.040711770102630496,-5.159310560402341,0.0
IRL,-2.9662786583541156,3.9431558856014064,-4.160279910127651,-8.875173602269726,-0.5037361817307295,-4.345764603178903,0.0
IRN,0.3192567318614614,-0.43085997660560915,-2.237799678460184,1.5669187452181488,0.02949759908890126,-4.906993626421197,0.0
IRQ,-2.2670182175848708,3.603182090739144,-1.8445529589245058,-4.387794513445109,-0.3026773294980578,-5.559369291269811,0.0
ISL,0.4459551311053911,-1.3037828217374399,0.03895232303428031,0.6428668171405416,0.04391596081085858,-3.9427097474790562,0.0
ISR,0.0406237950335564,3.758590999856142,-5.786859398642941,-2.6498221709602032,-0.062284093206155244,-4.404162843938353,0.0
ITA,-0.1940210661371733,37.360304554526095,-1.7569140595237287,-1.2094912100982125,-0.06594552325791536,-4.674392719754305,0.0
JAM,-0.34899059323704185,-0.4421721109504258,-7.862297416118014,-1.7574963373544361,-0.12114881267282218,-0.11437971120294987,0.0
JOR,1.2225725140204258,0.8115010943959517,-6.168934113129476,-0.05677828376333682,-0.030464712779398884,-4.922942806290664,0.0
JPN,-0.2913661653113353,46.58194827410518,-6.434531151280498,-4.38568706263035,-0.12431129475031222,-5.246899391601422,0.0
KAZ,-0.7069466404019509,1.3038892977328045,0.762626895277263,-0.28168105785643105,-0.02859292071936137,-5.141176157228844,0.0
KEN,1.074191844807304,-0.5623909175161024,0.3715311152173495,2.732572217160212,0.12767225267451554,-4.587062656555741,0.0
KGZ,4.6863252350678675,-0.4322887022180746,-1.7480257446770175,3.121205604052757,0.6415142314131872,-5.942922960942765,0.0
KHM,-2.9766949084985006,4564.208371315881,-10.464676836708787,-4.554667044785498,-1.2026470915404208,-7.247399692942224,0.0
KIR,1.4318684071565224,-0.45605282648639384,-2.961332776735359,0.7432148605950761,0.06328265769814934,-5.574484136178959,0.0
KNA,-0.9964988709449729,-0.3719870001647309,-18.181420219826894,-5.197728477936159,-0.24837082689649348,1.4642273647180293,0.0
KOR,-1.7079830494993509,7.855119975634341,-5.389849307170791,-6.489325329329065,-0.3745295904860946,-5.154401530204666,0.0
KWT,-1.8164588573738594,0.191828124602413,0.15615289615964478,-3.11218449191053,-0.1980332023595377,-4.677229167042352,0.0
LAO,-0.3465245565455799,7.803848951754694,-0.29066905750358973,-0.20099479540875986,-0.018595819154854087,-6.35871650591493,0.0
LBN,2.417206956340867,-0.4741872367183279,-1.8716571014352867,2.367757983768448,0.27847432744996237,-4.5395032286710375,0.0
LBR,5.175253138231728,-0.4466330994338622,-1.3191615593674766,2.4777849551550046,0.8694064349383135,-5.890818527099306,0.0
LBY,-3.9038491568323286,1.7299446041701354,-0.05651972611192546,-2.4937994138473973,-0.33225961393109626,-4.582044608661173,0.0
LCA,-2.0363999527977406,-0.4074199391889415,-21.73747408013782,-4.340424500971796,-0.2761974255764521,4.401973867401732,0.0
LKA,0.05101532689093524,10.568001523438777,-9.631178117256223,-3.612097717009788,-0.11149002805157515,-5.982243375935203,0.0
LSO,0.9368804988387769,4.906487435369011,-7.872520687773199,-0.587324413553103,-0.33898788223746257,-6.084061463835766,0.0
LTU,-0.2811981157023302,3.3200682177777696,-1.7007744603579233,-0.9564366048958939,-0.17972008123062766,-4.201440091993536,0.0
LUX,0.46131164286054016,0.023097547807619433,-2.354186563968963,-0.22829702574836963,-0.0055043297659596035,-4.2112889072307595,0.0
LVA,0.5337650975744346,0.5030282439515957,-0.6511654498307484,0.2793472803099606,0.021689450181083814,-4.6447617665687275,0.0
MAC,1.2322800572955428,-0.46435081665080036,-1.622928399379786,2.7855716699517252,0.14007607438550895,-4.385746877923912,0.0
MAR,0.6527456357016126,-0.6521403322569654,-1.2245565105572398,0.21285843384206693,0.015142788989264133,-4.025054946528228,0.0
MDA,1.3971412682544315,-0.16840008272216145,-1.6936567083393306,1.1834804918634534,0.11637433078541815,-4.762875525557286,0.0
MDG,0.008405114457810114,10.86674834451977,-6.303556102428476,-2.3887390201661862,-0.13512619261254466,-5.717411993261557,0.0
MDV,2.401495412854371,-0.4427560737655936,-3.7766415772574113,3.013680359697579,0.282314355329949,-4.849724958638912,0.0
MEX,-2.5413858960444458,35.89155257567601,-16.78811522257677,-15.040561431091815,-0.8759642385682942,-1.6418012719331965,0.0
MHL,5.421637893866205,-0.43869835820387043,-2.3627524169078984,2.0823330106960247,1.0266479432688769,-5.919604853351101,0.0
MKD,0.8358725967113401,0.5652664004208707,-1.3490692627690537,0.34936670738001663,-0.02685323003189799,-4.6959731619688245,0.0
MLI,-0.2190914789780729,0.3735841444757379,-0.013238744461008256,-0.37950692091264226,-0.025980214373855226,-4.777574311573063,0.0
MLT,0.689418480309234,-0.07536756736495182,-1.5508857870050519,0.19512876404419455,0.011764296678040687,-4.4817734034550245,0.0
MMR,0.575515739496435,2.12541141324133,-1.5236552423790628,0.33713386236982057,0.030119902017156086,-5.86981985832079,0.0
MNE,2.1084076752668324,-0.44236642428461487,-2.1284763085296365,2.0054406098982014,0.21743825388296223,-4.656635690753674,0.0
MNG,-8.589277214467472,0.4123568576354618,1.7432632426645611,-5.515873184076481,-0.5329592576816311,-5.330440337427889,0.0
MOZ,1.8691027674409,-0.351999032778806,-0.893084758363627,1.2494612280849804,0.15217109426233222,-5.357682141858977,0.0
MRT,0.1066327239313658,-0.14872097910918708,0.4890504727917744,0.4626289262152028,0.039561014037081677,-4.461013135004855,0.0
MUS,1.5082032152345493,0.5543395924769488,-7.197214744101377,0.6696266120306715,0.06048398684841416,-5.209709036871546,0.0
MWI,1.056910308072645,-0.32651626916073234,-1.6778497204814724,2.185465738405723,0.1117405786310588,-4.788593268765973,0.0
MYS,-4.42370420131919,3.630962319859011,-1.1243389600331666,-2.722418726805864,-0.6445182107986835,-4.641111382036112,0.0
NAM,0.8573842568522227,-0.18082301313118676,-0.6561478405374466,0.5530076084313329,0.055216828923998484,-4.943789685501498,0.0
NCL,0.2095776744365896,-0.5793382886500897,-3.289348890156929,-1.3773379713645117,-0.05747848454263904,-4.980667961113228,0.0
NER,0.16147963862467307,-0.4727265017298555,-1.254908681668876,-0.10831585656096987,0.004543752172292415,-4.718470140389098,0.0
NGA,0.20651597978318392,0.4718248847437533,0.13112137200272933,0.6657957821630145,0.027063767044710474,-4.594152314139621,0.0
NIC,-1.5628830887828848,6.833120620535437,-11.963631122474572,-5.281883210669324,-0.7780046361604898,-1.5897143071992859,0.0
NLD,-0.1323097616557911,1.1161284684336314,-2.032618283548293,-0.9252116228186891,-0.1901499776071347,-4.003642513735395,0.0
NOR,-2.0284113791220415,0.6011679895761665,0.799286891187112,-2.8297568686866725,-0.16715516944129094,-4.327999593346199,0.0
NPL,1.4258386917012311,-0.48228203802028735,0.2709141879554178,3.5179779960437196,0.17064425477530953,-4.754350279190611,0.0
NZL,0.13935465862371377,-3.400665670873216,-0.3972759396078218,-0.2154712485892163,-0.001819927164359303,-4.432046778486698,0.0
OMN,-2.8831792821592317,0.14510247275187496,0.2878218528179266,-2.8291682469191004,-0.29879321749280985,-4.851115197757472,0.0
PAK,0.4520750746390245,1.7288994960158437,-5.838639215834829,-0.5471414543541719,0.0025012670773039147,-5.2057196960956675,0.0
PAN,0.47474241353722135,-0.44309800624584933,-11.190779927664474,-0.30248124085429096,-0.02616594498082714,-1.8030335095261418,0.0
PER,-0.6628670169563589,-1.4139190277568765,-2.3662632654576243,-4.241660958176919,-0.1585626264105522,-3.1923382267125544,0.0
PHL,0.5082724652725412,1.1403796230202272,-2.6708001766153844,-0.09460351307252202,0.0074046539596084315,-5.014320694511709,0.0
PLW,1.768553588211974,-0.4383073037433656,-5.260552260228934,2.4285823110320237,0.21516386810584986,-3.666229609656013,0.0
PNG,-2.4769808593109732,0.372327608857419,1.9014507181355222,-2.833750257724499,-0.16634418391412442,-5.386454841516919,0.0
POL,0.19106379168958298,2.1963483208583514,-0.7132874975552261,-0.046699465369437476,-0.0054497593602653716,-4.623260144060259,0.0
PRT,0.5789643794373189,0.7701658194144191,-1.9292127491749134,0.11646333637078676,0.013003322511417892,-4.544954519268629,0.0
PRY,0.535240266347814,-0.6276417473204813,-0.1089556711131312,0.7002971609554764,0.05653706021579996,-3.8707246940340223,0.0
PYF,1.0973143369173322,-0.48251269849539646,-4.067931731641572,2.0217362636532954,0.11667481995398798,-3.6063905018194675,0.0
QAT,-5.778171104317764,0.3177686842038893,1.369759247097857,-6.926778877730378,-0.446179573677874,-4.459217235944079,0.0
ROU,0.5028711556694043,0.4064954577533378,-0.7604657321542141,0.4251015894857213,0.03631211387671307,-4.707270024860732,0.0
RUS,-0.8613811642293356,0.3126973988490783,2.3449785340598828,-0.6241473985847956,-0.04462022221373152,-5.518216010432897,0.0
RWA,0.440210488019499,-0.5883631117069392,-0.9969578091929887,1.0037238887965483,0.039619208515428994,-4.677220670184501,0.0
SAU,-0.7374974350329744,-0.3617882460637252,0.20037513696871123,-1.8907761863258377,-0.08570891342063458,-4.732982989792623,0.0
SDN,0.08545203334306972,-0.4731340771038219,-0.688901487118776,0.32087549935904125,0.00642194644511207,-4.914936903791178,0.0
SEN,1.9643113777088272,-0.48450065473395604,-1.5670065010771506,2.1265624762677016,0.20966711456125164,-4.817088831220895,0.0
SGP,-0.023160289855472804,-3.48874543989647,-0.5880835591942524,-0.3891614189075687,-0.15541294699156216,-4.337187534750797,0.0
SLB,-0.1386367409278444,0.19209678683667716,-0.013349359576542152,-0.235501236318858,-0.017138260637006297,-5.524826974813502,0.0
SLE,0.12966450884535075,-0.7143307995578934,-2.39014127778876,-1.1844286218140487,-0.056268873116982476,-5.03526145777654,0.0
SLV,-0.09567240198966598,-0.49956411654864946,-1.4729205512625354,-0.5814820443331259,-0.04742832703689137,-0.47064693121930956,0.0
SOM,2.0093274838880903,-0.43155988079431284,-2.789329328069967,2.710084380003863,0.22468338334966642,-4.851127299648017,0.0
SRB,0.7070366562936359,0.37728594269812593,-0.8798822161936504,0.48432823046034024,0.04607106736558286,-4.852350151322993,0.0
SSD,0.4696507729745836,-0.4312308791131256,-4.44125704343935,0.45883536237152356,0.02786598114330463,-4.541251994234042,0.0
SUR,-3.8036662805310817,0.13942628454375577,-2.6279159869519675,-5.995971384309351,-0.8023242824291121,-2.3945340878430588,0.0
SVK,-0.47410605272324435,4.854571385868154,-0.22662785925161577,-0.26179506344328196,-0.013992056432721167,-4.951992636914248,0.0
SVN,0.286045415567715,3.5231913346729966,-0.05756697837844271,0.15765024130403038,0.05104802552553522,-4.861028697392533,0.0
SWE,-0.3614401363230657,8.965394975637194,-1.5305363873175826,-1.3426450309117044,-0.08908818068168456,-4.601282292252895,0.0
SWZ,-0.3650113958087564,-0.13842037485928396,0.39106737777847567,-0.16136719835370128,-0.01230565927977656,-5.115912938570677,0.0
SXM,-4.265689723826838,-0.41895291250470845,-35.19301308174321,-6.1575281120550995,-0.5820487712059341,7.616934841628309,0.0
SYC,1.0234567161375718,-0.5274900216379697,-0.24552394450324533,1.1758879323461535,0.11080908863851935,-4.770661073312866,0.0
SYR,0.771801435790187,-0.3763097210000326,-2.817180894643734,2.0304855298805657,0.07764012850373092,-4.3808303140279286,0.0
TCA,-2.4562803510087217,-0.3925052006916711,-34.13619760506208,-5.896178607804348,-0.3542164457040031,5.547574374244779,0.0
TCD,-2.3160855195886842,0.41206743539371204,2.688654985127892,-2.8083818583098052,-0.1366152137835419,-5.132730762057214,0.0
TGO,3.023867582326578,-0.47108864074636375,-1.0330997709357082,1.9790004157135943,0.3086054958667761,-5.163183725853648,0.0
THA,-2.7397044382570512,13.752242873675035,-4.735823842244635,-4.30305685065826,-0.6317641322848067,-5.604450622142698,0.0
TJK,2.3874159858330746,-0.4310555526899037,-1.1718543594149256,3.0834397697662386,0.2831659299438405,-5.395468289895544,0.0
TKM,-2.245452655031288,0.42980224160295594,2.678442435649475,-5.169873903229238,-0.15703253387231442,-5.777881234925086,0.0
TLS,2.1782982597202682,-0.45246720794662326,-2.3728663828295082,3.1139584121023134,0.24991097919642158,-5.226273105521484,0.0
TON,2.1538588007989468,-0.46124444244056045,1.9071927160549063,3.221785178710568,0.2749820521726454,-4.420424307692572,0.0
TTO,-1.536490821924874,-0.42014088558203316,-2.9770273813829906,-8.513925060379169,-0.3490499353344112,-1.3048467044301737,0.0
TUN,0.20871179447794486,3.153973834982123,-1.0988864556765954,-0.15785506496041046,-0.033734325054757264,-4.718700939897957,0.0
TUR,0.4871238325120375,-1.107587382031027,0.10255552454674355,0.8159867017950129,0.0532118018725658,-4.472813506789041,0.0
TZA,1.0251343226623355,-0.49291191525854694,-0.7037852612674533,1.9498979758847401,0.1103629897417413,-5.019474630597243,0.0
UGA,0.44033139601629134,-0.588800881083602,0.027061840413633576,1.015349205632643,0.05052557499700683,-4.836197888785909,0.0
UKR,0.6513205665228172,-0.5409221754846313,-1.0513493933666074,0.6167052734127321,0.047727229313365704,-4.458408270710779,0.0
URY,0.1528017795761949,-1.2141928158434063,-1.4276919351659867,-0.5279098834988227,-0.009062735983123016,-3.733072537588533,0.0
USA,1.1304635007006958,-18.091058564987332,-52.71667754879397,-43.58868001150963,0.31769417921820864,12.811484269890494,0.011371069649407296
UZB,1.150703070850989,-0.45689698304725884,0.19858506854875113,1.8219067921373622,0.14303577322030137,-5.171813967345806,0.0
VCT,-0.5099198317358944,-0.4245766087181576,-3.640373876508074,-0.9590625231366667,-0.08531574987913348,0.483488786460029,0.0
VEN,-0.02305517927512213,4.121400086787665,-9.838853516633971,-5.639419487628383,-0.015821714256825103,-3.248851994700852,0.0
VNM,-11.019741391433923,11.6042156399889,-5.0570069722597255,-7.142154204029838,-1.7645647949788623,-5.502953538494648,0.0
VUT,1.2439406385323482,-0.2138755184553041,-4.114518916554044,0.8814421804739014,0.07507474522161495,-5.338939252793063,0.0
YEM,2.2811574589544303,-0.43243685346918753,-3.5007689971304434,3.075990934697881,0.2705476729485179,-4.791527521199345,0.0
ZAF,-1.4559625492832629,3.1958170366782723,-1.6779256062332548,-3.289827839176651,-0.21704642222570847,-5.061946507386905,0.0
ZMB,-1.9165028909288062,0.5321221886323805,0.7857750727276125,-1.3148230277897466,-0.12526776052069755,-4.9897548230220305,0.0
ZWE,0.06155908699074786,0.6160252897323373,-0.5295459101423372,-0.2050353029490526,-0.008470189664278038,-5.042465962239639,0.0
