Country,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7
EGY,0.16389874722559927,-0.6483682748208587,-2.460866832830566,-0.924843962473687,0.021481661447375622,-1.6281904377938194,0.000604816937259919
ERI,-0.21013968993309762,1.0106754086537584,-2.7737483384352224,-3.3570095592896143,-0.06782800935639655,-1.9406790630182913,0.0008236492596311706
ESP,-0.003763386697530624,2.917682693083489,-2.9510988593509313,-1.9877180980037767,-0.027255307393703188,-1.5613687726265146,0.000932298024562928
EST,0.06532350449071078,1.3078359703091538,-1.202838410992224,-0.5403312916641534,-0.024051305056616012,-1.9213890511556198,0.0007439965437010742
ETH,0.09953610379587197,-0.7574538483374572,-5.277545470706835,-0.8681508229959722,0.014760340007069495,-1.5492914735002916,0.0002742361271334811
FIN,-0.30365688626854404,19.268638545978956,-3.778937111248326,-2.8650304231154333,-0.10383452096800472,-2.0952333881031016,0.0006181706084323903
FJI,0.18134425698312917,1.2300729246584146,-22.710778675500066,-3.407713132357304,-0.2803310874781584,-2.771190710403304,0.001091425704247661
FRA,-0.042084748239124004,2.479816722553266,-3.789183375630767,-2.234782501036736,-0.04353423290908154,-1.7567775443085187,0.0006538943648371013
FSM,-0.8868698416036325,1.1235633807144212,-12.569992896006866,-18.503541503609423,-0.4474377577667443,1.0084116316395386,0.006558297960247738
GAB,-1.4311205106433023,1.1079942867067236,-0.5490451890060144,-3.237051109854605,-0.16324264752639595,-1.7606401714184372,0.0010078708023513912
GBR,0.03591576884294234,0.27888440203764703,-6.0771764408821705,-3.1837119809611014,-0.015242228153844462,-1.2281910714301403,0.0010905531192199548
GEO,-0.009313980285741152,-0.9102348405669323,-8.287882380190082,-2.6441009914818236,0.06284509533003302,-0.0468619005321691,0.0023828781925953335
GHA,0.053362401038392626,4.201303852077463,-1.8522237913776496,-1.1694741719191826,-0.003271997224263412,-2.0922387304527224,0.0005667257858435707
GIN,-2.91919056627552,0.9890731664277299,0.3471409721263585,-1.7210904608588762,-0.14279177645629693,-2.04183044019951,0.0006437508635785223
GMB,0.24000237808683433,-0.9772626768774009,-0.05898642979255131,0.32452049212554623,-0.06636387538664357,-2.030104869798144,0.0009986198665672275
GNB,0.3357218629410186,-0.9776313223414003,-0.9876245404298212,0.5841940006645618,0.040259991711710796,-2.0033172460275694,7.722158871586636e-05
GNQ,-1.5182990845609923,1.4857398368380723,-0.6976147612919203,-8.171091144463682,-0.1483978049970247,-2.0686471853302413,0.0005722499109006306
GRC,0.2587329427596208,-0.35355207619624607,-1.3009437574531324,-0.08471079424468009,0.026199051571440535,-2.0561140970776437,0.00031665079028725526
GRD,-0.9218333927940359,-0.5567105630242071,-42.80340980017612,-11.659607870841636,0.3647579451608207,8.843935385749946,0.010356140511302164
GRL,-0.5315410845431079,1.2375860117769855,-0.3016355603642884,-0.9244349873462232,-0.07349582801572385,-2.060252899645476,0.00011167542564601826
