nu
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.27069620386321414
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
0.11436500218033371
