Country,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7
GNQ,-4.90324067399387,0.384169364157476,3.05132597190179,-8.02296210668622,-0.300763254202041,-4.8971266287151,0
GRC,0.965819122181388,-0.0724266053384249,-1.05817726375329,1.22882758837974,0.0939410787372807,-4.71410268388016,0
GRD,-0.894641754894798,-0.368862956413276,-14.8821711966886,-3.05991409548224,-0.141856855204814,1.98221543949642,0
GRL,-1.6361828365095,0.222836109765144,0.391061342722665,-1.74380845282116,-0.155810388567645,-4.62129007633174,0
GTM,-0.0984525373146861,-0.552656379559778,-2.674899077561,-1.16002937417192,-0.0554780899020058,-0.663186006817351,0
GUY,-18.4812196328003,5.06994293251446,-3.7141983916763,-24.2213230311527,-1.82024817197839,-4.07373722800887,0
HKG,3.62180002482215,-0.454984721878,-2.89819201395107,2.56309138571009,0.374361870140794,-5.44064553899456,0
HND,-0.790564485896006,-0.501448760099574,-4.49607562934169,-2.78138338984556,-0.279008751521392,0.197120193865064,0
HRV,1.13368738120607,-0.175425124785152,-2.33974273711948,0.66992123960341,0.0595100920020908,-4.51200154182521,0
HTI,-0.205948875936168,-0.363857350070681,-3.7837766897387,-1.35318796844326,-0.0428558922703437,0.189147143054735,0
HUN,-0.465848493794085,5.29925977082167,-0.345346998249929,-0.342233025291838,-0.0657008000640502,-4.74326165442434,0
IDN,-0.703686233571121,4.97821409580199,-2.4847347394965,-3.56514012305398,-0.115427213895059,-5.72465927986853,0
IND,0.248603341788267,3.38152090127708,-6.63117760908331,-1.82108938991823,-0.0407134648593543,-5.15889454169128,0
IRL,-2.96613076417689,3.93678368176461,-4.15696339235735,-8.87375630551946,-0.503649002204187,-4.34509307995017,0
IRN,0.319223719675565,-0.430863551030325,-2.23767978062102,1.56676412236862,0.0294903899626497,-4.90663606790885,0
IRQ,-2.26707303472289,3.59848584543014,-1.84307934568944,-4.38798892835491,-0.302667431265646,-5.55906317372374,0
ISL,0.445924241028228,-1.30318467079278,0.0394032571815917,0.643208605293255,0.0439274550358082,-3.94214776053314,0
